count,pi 
1909,3.0794034663442162
1910,3.079774375503626
1911,3.07890499194847
1912,3.079275653923541
1913,3.079646017699115
1914,3.0800160836349013
1915,3.0791482523101648
1916,3.0795180722891566
1917,3.0786516853932584
1918,3.079021259526675
1919,3.076923076923077
1920,3.076060848678943
1921,3.0764305722288916
1922,3.0768
1923,3.0771691323470614
1924,3.0775379696243004
1925,3.0779065121853777
1926,3.0782747603833864
1927,3.0786427145708584
1928,3.0790103750997604
1929,3.0793777423215
1930,3.079744816586922
1931,3.0801115982463134
1932,3.079251294305058
1933,3.0796178343949046
1934,3.079984082769598
1935,3.079125248508946
1936,3.079491255961844
1937,3.077411671298134
1938,3.077777777777778
1939,3.076923076923077
1940,3.0772889417360285
1941,3.0776545166402536
1942,3.07680126682502
1943,3.077166600712307
1944,3.0775316455696204
1945,3.0778964017398183
1946,3.0782608695652174
1947,3.0774091627172195
1948,3.077773391235689
1949,3.0781373322809786
1950,3.0785009861932937
1951,3.0776507686243595
1952,3.078014184397163
1953,3.0783773139031116
1954,3.078740157480315
1955,3.0778914240755313
1956,3.078254030672434
1957,3.0761979575805185
1958,3.076560659599529
1959,3.0757159670459004
1960,3.076078431372549
1961,3.0752351097178683
1962,3.0755973364669016
1963,3.074755381604697
1964,3.075117370892019
1965,3.0754790770434104
1966,3.0758405003909304
1967,3.0762016412661195
1968,3.0765625
1969,3.0757220921155346
1970,3.076082715567694
1971,3.076443057722309
1972,3.076803118908382
1973,3.0759641604986365
1974,3.0763239875389408
1975,3.0754863813229574
1976,3.075845974329055
1977,3.0762052877138415
1978,3.0765643218033425
1979,3.0757281553398057
1980,3.0760869565217392
1981,3.0764454792394256
1982,3.076803723816912
1983,3.074777218132507
1984,3.075135553834237
1985,3.075493612078978
1986,3.0758513931888545
1987,3.075019334880124
1988,3.0753768844221105
1989,3.0757341576506954
1990,3.0760911548860563
1991,3.0764478764478764
1992,3.075617283950617
1993,3.074787972243639
1994,3.073959938366718
1995,3.0743165190604542
1996,3.0746728252501923
1997,3.0738461538461537
1998,3.073020753266718
1999,3.073376872839032
2000,3.0737327188940093
2001,3.074088291746641
2002,3.074443591711435
2003,3.0736196319018405
2004,3.0739747029513222
2005,3.0743295019157086
2006,3.0746840291076216
2007,3.0738614619211635
2008,3.0742157612853864
2009,3.074569789674952
2010,3.0749235474006116
2011,3.0752770347726406
2012,3.0756302521008405
2013,3.0748091603053433
2014,3.0751621518504386
2015,3.0743423560808236
2016,3.0746951219512195
2017,3.0738766184310737
2018,3.074229158736201
2019,3.0745814307458144
2020,3.074933434766071
2021,3.0752851711026614
2022,3.0756366400608135
2023,3.0759878419452886
2024,3.0763387770603874
2025,3.0766894457099467
2026,3.0770398481973436
2027,3.0773899848254933
2028,3.0777398558968523
2029,3.0780894617134194
2030,3.0784388025767337
2031,3.0787878787878786
2032,3.079136690647482
2033,3.079485238455715
2034,3.079833522512297
2035,3.08018154311649
2036,3.080529300567108
2037,3.0797128825085003
2038,3.080060422960725
2039,3.0804077010192525
2040,3.079592606563561
2041,3.0799396681749625
2042,3.0791258477769405
2043,3.079472693032015
2044,3.0798192771084336
2045,3.0801656003010915
2046,3.0805116629044393
2047,3.080857465212486
2048,3.081203007518797
2049,3.0815482901164977
2050,3.0818933132982718
2051,3.082238077356365
2052,3.0825825825825826
2053,3.0829268292682928
2054,3.083270817704426
2055,3.0836145481814774
2056,3.0839580209895052
2057,3.084301236418134
2058,3.0846441947565544
2059,3.084986896293523
2060,3.0830216903515333
2061,3.0776119402985076
2062,3.0768083519761373
2063,3.0771524412970557
2064,3.0774962742175855
2065,3.0778398510242084
2066,3.078183172002978
2067,3.0785262374395237
2068,3.0788690476190474
2069,3.0780669144981414
2070,3.078409513192122
2071,3.0787518573551265
2072,3.0790939472707017
2073,3.079435783221975
2074,3.079777365491651
2075,3.080118694362018
2076,3.0804597701149423
2077,3.079659133012227
2078,3.0788596815994076
2079,3.078061413244543
2080,3.078402366863905
2081,3.078743068391867
2082,3.0790835181079084
2083,3.0794237162910973
2084,3.078626799557032
2085,3.0778310586499447
2086,3.0770364909694066
2087,3.077376565954311
2088,3.0765832106038293
2089,3.076923076923077
2090,3.077262693156733
2091,3.077602059580728
2092,3.0779411764705884
2093,3.078280044101433
2094,3.0786186627479792
2095,3.078957032684539
2096,3.079295154185022
2097,3.0796330275229358
2098,3.0777126099706744
2099,3.0780505679736168
2100,3.0783882783882786
2101,3.078725741486635
2102,3.0790629575402635
2103,3.079399926820344
2104,3.0797366495976592
2105,3.0789473684210527
2106,3.079283887468031
2107,3.079620160701242
2108,3.0799561883899234
2109,3.075801749271137
2110,3.076138433515483
2111,3.076474872541879
2112,3.076811066618129
2113,3.077147016011645
2114,3.0774827209894506
2115,3.077818181818182
2116,3.07703488372093
2117,3.076252723311547
2118,3.0765880217785844
2119,3.076923076923077
2120,3.0772578890097932
2121,3.0775924583031182
2122,3.0779267850670533
2123,3.0782608695652174
2124,3.0785947120608474
2125,3.0789283128167995
2126,3.0792616720955484
2127,3.07959479015919
2128,3.0799276672694393
2129,3.0802603036876355
2130,3.080592699674738
2131,3.0809248554913293
2132,3.0812567713976167
2133,3.0815884476534294
2134,3.0819198845182245
2135,3.0822510822510822
2136,3.0814708002883924
2137,3.079582283039251
2138,3.079913606911447
2139,3.0802446923353726
2140,3.079467817331895
2141,3.07979870596693
2142,3.079022988505747
2143,3.07935368043088
2144,3.079684134960517
2145,3.078909612625538
2146,3.0792398709214774
2147,3.078466499462558
2148,3.0776942355889725
2149,3.0780243378668577
2150,3.078354203935599
2151,3.078683834048641
2152,3.0790132284590634
2153,3.0782422293676315
2154,3.0785714285714287
2155,3.078900392716887
2156,3.0792291220556747
2157,3.079557616839101
2158,3.079885877318117
2159,3.0791161796151103
2160,3.0794442465265406
2161,3.0764852365706155
2162,3.076813655761024
2163,3.077141841450409
2164,3.0774697938877043
2165,3.077797513321492
2166,3.078125
2167,3.0762681802057465
2168,3.076595744680851
2169,3.076923076923077
2170,3.0772501771793053
2171,3.076487252124646
2172,3.075725406935598
2173,3.076052352316944
2174,3.0763790664780766
2175,3.0767055496641924
2176,3.0770318021201413
2177,3.0773578240904276
2178,3.077683615819209
2179,3.0780091775503
2180,3.07833450952717
2181,3.0786596119929452
2182,3.078984485190409
2183,3.0793091293620023
2184,3.0796335447498238
2185,3.0799577315956324
2186,3.080281690140845
2187,3.08060542062654
2188,3.080928923293455
2189,3.081252198381991
2190,3.0815752461322083
2191,3.081898066783831
2192,3.0822206605762474
2193,3.0825430277485073
2194,3.082865168539326
2195,3.082105263157895
2196,3.082427218519818
2197,3.081668419207851
2198,3.081990189208129
2199,3.0779993004547044
2200,3.0783216783216782
2201,3.0786438308283817
2202,3.0789657582110412
2203,3.0792874607055536
2204,3.079608938547486
2205,3.079930191972077
2206,3.080251221214236
2207,3.0784245381666087
2208,3.0787456445993033
2209,3.0790665273423894
2210,3.0793871866295266
2211,3.079707622694048
2212,3.0778859527121
2213,3.0782064650677787
2214,3.0785267546907575
2215,3.0788468218131295
2216,3.0791666666666666
2217,3.0794862894828183
2218,3.0798056904927136
2219,3.0801248699271593
2220,3.0804438280166435
2221,3.0796950796950795
2222,3.080013855213024
2223,3.080332409972299
2224,3.080650744202146
2225,3.080968858131488
2226,3.081286751988931
2227,3.0816044260027664
2228,3.081921880400968
2229,3.0822391154111957
2230,3.0825561312607945
2231,3.0818087676907147
2232,3.08
2233,3.0792556857339766
2234,3.079572855666552
2235,3.0788296041308088
2236,3.079146593255334
2237,3.0794633642930855
2238,3.0797799174690508
2239,3.0800962530079063
2240,3.0804123711340208
2241,3.080728272071453
2242,3.079986268451768
2243,3.0803019903912148
2244,3.0795610425240056
2245,3.079876585533082
2246,3.080191912268677
2247,3.080507022953066
2248,3.080821917808219
2249,3.081136597055803
2250,3.079343365253078
2251,3.0796581196581196
2252,3.079972658920027
2253,3.08028698325931
2254,3.080601092896175
2255,3.079863481228669
2256,3.080177413851928
2257,3.0804911323328787
2258,3.079754601226994
2259,3.0800681431005112
2260,3.0803814713896456
2261,3.079646017699115
2262,3.079959169785641
2263,3.080272108843537
2264,3.0784913353720693
2265,3.078804347826087
2266,3.0791171477079797
2267,3.079429735234216
2268,3.0797421106209706
2269,3.080054274084125
2270,3.0803662258392674
2271,3.0806779661016948
2272,3.080989495086411
2273,3.0813008130081303
2274,3.080568720379147
2275,3.0808798646362097
2276,3.081190798376184
2277,3.081501521812648
2278,3.081812035158891
2279,3.0821223386279146
2280,3.0824324324324324
2281,3.08274231678487
2282,3.0830519918973667
2283,3.083361457981775
2284,3.0836707152496627
2285,3.08397976391231
2286,3.082210242587601
2287,3.082519366790165
2288,3.0828282828282827
2289,3.0831369909121507
2290,3.083445491251682
2291,3.083753784056509
2292,3.0840618695359785
2293,3.0843697478991596
2294,3.0846774193548385
2295,3.0849848841115217
2296,3.0852921423774347
2297,3.085599194360524
2298,3.085906040268456
2299,3.086212680308621
2300,3.086519114688129
2301,3.0857908847184987
2302,3.0860971524288106
2303,3.086403215003349
2304,3.086709072648142
2305,3.0870147255689426
2306,3.0873201739712277
2307,3.0876254180602007
2308,3.087930458040789
2309,3.088235294117647
2310,3.088539926495155
2311,3.0888443553774216
2312,3.0891485809682804
2313,3.0894526034712952
2314,3.0897564230897565
2315,3.0900600400266844
2316,3.0903634544848284
2317,3.0906666666666665
2318,3.089940039973351
2319,3.0902430902430904
2320,3.0905459387483356
2321,3.090848585690516
2322,3.090123046225474
2323,3.0904255319148937
2324,3.090727816550349
2325,3.0900033211557623
2326,3.090305444887118
2327,3.0906073680716895
2328,3.090909090909091
2329,3.0912106135986734
2330,3.0894632206759445
2331,3.0887417218543045
2332,3.089043363124793
2333,3.0893448047650565
2334,3.0896460469732054
2335,3.0899470899470898
2336,3.0902479338842976
2337,3.0905485789821547
2338,3.0898282694848085
2339,3.089108910891089
2340,3.0894094358297592
2341,3.0897097625329817
2342,3.090009891196835
2343,3.090309822017139
2344,3.0906095551894563
2345,3.090909090909091
2346,3.0912084293710897
2347,3.090490292859493
2348,3.0907894736842105
2349,3.091088457744163
2350,3.091387245233399
2351,3.0916858363457114
2352,3.090968801313629
2353,3.0912672357189757
2354,3.0895375532961626
2355,3.0898360655737704
2356,3.09013438216978
2357,3.0894202423845396
2358,3.0897184020956123
2359,3.090016366612111
2360,3.0903141361256545
2361,3.0906117108276088
2362,3.090909090909091
2363,3.0912062765609676
2364,3.0915032679738563
2365,3.091800065338125
2366,3.092096668843893
2367,3.0903752039151713
2368,3.088657105606258
2369,3.088954056695992
2370,3.0892508143322477
2371,3.089547378704005
2372,3.08984375
2373,3.090139928408721
2374,3.0904359141184123
2375,3.0897269180754225
2376,3.0900227494312644
2377,3.0873093151574165
2378,3.08760545100584
2379,3.0879013947453777
2380,3.0881971465629054
2381,3.0884927066450567
2382,3.088788075178224
2383,3.0890832523485585
2384,3.089378238341969
2385,3.0896730333441242
2386,3.089967637540453
2387,3.090262051116144
2388,3.0905562742561448
2389,3.0908503071451663
2390,3.0911441499676795
2391,3.090439276485788
2392,3.089735313105229
2393,3.090029041626331
2394,3.08932602386327
2395,3.089619600257898
2396,3.089912987431518
2397,3.0902061855670104
2398,3.090499194847021
2399,3.09079201545396
2400,3.0910846475700033
2401,3.0913770913770913
2402,3.0916693470569316
2403,3.0919614147909966
2404,3.092253294760527
2405,3.0925449871465296
2406,3.0928364921297784
2407,3.0931278098908157
2408,3.093418940609952
2409,3.0937098844672657
2410,3.094000641642605
2411,3.094291212315587
2412,3.094581596665598
2413,3.094871794871795
2414,3.094170403587444
2415,3.0944604546910024
2416,3.094750320102433
2417,3.09504
2418,3.0953294945617404
2419,3.0946291560102304
2420,3.0949185043144776
2421,3.0952076677316294
2422,3.0954966464388374
2423,3.0957854406130267
2424,3.0950861518825783
2425,3.0943877551020407
2426,3.09467644246095
2427,3.0949649458253665
2428,3.095253265371137
2429,3.0955414012738856
2430,3.0948440483768302
2431,3.094147582697201
2432,3.094435612082671
2433,3.094723458359822
2434,3.0950111217032092
2435,3.0952986022871665
2436,3.095585900285805
2437,3.095873015873016
2438,3.096159949222469
2439,3.0964467005076144
2440,3.096733269901681
2441,3.097019657577679
2442,3.0973058637083994
2443,3.0975918884664133
2444,3.0978777320240733
2445,3.0971826527382085
2446,3.09746835443038
2447,3.0977538753559
2448,3.0960809102402025
2449,3.0963665086887837
2450,3.096651926721415
2451,3.096937164508999
2452,3.096244872199432
2453,3.096529968454259
2454,3.0968148848943553
2455,3.0970996216897855
2456,3.0973841790104
2457,3.097668557025835
2458,3.096977329974811
2459,3.097261567516525
2460,3.0975456261799876
2461,3.0978295061340044
2462,3.0971392643822697
2463,3.0974230043997486
2464,3.097706566132579
2465,3.0979899497487438
2466,3.0973006905210294
2467,3.096612296110414
2468,3.09689557855127
2469,3.09717868338558
2470,3.0974616107803197
2471,3.0977443609022557
2472,3.0980269339179456
2473,3.097339593114241
2474,3.0966531122927745
2475,3.096935584740463
2476,3.0972178805876838
2477,3.0975
2478,3.097781943142768
2479,3.0961298377028714
2480,3.09544603867748
2481,3.095728094792641
2482,3.096009975062344
2483,3.0962916796509816
2484,3.0965732087227416
2485,3.096854562441607
2486,3.0971357409713574
2487,3.097416744475568
2488,3.0976975731176104
2489,3.0979782270606533
2490,3.0982587064676617
2491,3.0975761342448727
2492,3.0978564771668218
2493,3.098136645962733
2494,3.0964939497362707
2495,3.096774193548387
2496,3.0970542635658913
2497,3.097334159950403
2498,3.0976138828633406
2499,3.096934035305048
2500,3.097213622291022
2501,3.0965346534653464
2502,3.0968141045468607
2503,3.095179233621755
2504,3.0954587581093604
2505,3.0957381099444103
2506,3.093152375077113
2507,3.0934320074005552
2508,3.093711467324291
2509,3.093990755007704
2510,3.0942698706099816
2511,3.094548814290114
2512,3.0948275862068964
2513,3.095106186518929
2514,3.0953846153846154
2515,3.0956628729621656
2516,3.095940959409594
2517,3.0952673632452368
2518,3.0945945945945947
2519,3.094872582130795
2520,3.0942006750536977
2521,3.094478527607362
2522,3.0938074800735746
2523,3.094085197670855
2524,3.094362745098039
2525,3.0946401225114855
2526,3.093970003060912
2527,3.093300703579076
2528,3.093577981651376
2529,3.0929095354523226
2530,3.0922419059254733
2531,3.092519083969466
2532,3.092796092796093
2533,3.0930729325602684
2534,3.0933496034167174
2535,3.0936261055199754
2536,3.09390243902439
2537,3.093235831809872
2538,3.092570036540804
2539,3.0928462709284625
2540,3.0931223371880705
2541,3.093398235473076
2542,3.09367396593674
2543,3.0939495287321375
2544,3.0932847158918264
2545,3.0935601458080195
2546,3.091019417475728
2547,3.091295116772824
2548,3.091570648878108
2549,3.0918460139436195
2550,3.0921212121212123
2551,3.0923962435625567
2552,3.0917347865576748
2553,3.0920096852300243
2554,3.092284417549168
2555,3.092558983666062
2556,3.0928333837314788
2557,3.0931076178960097
2558,3.0933816863100634
2559,3.093655589123867
2560,3.093929326487466
2561,3.0942028985507246
2562,3.0944763054633264
2563,3.0947495473747737
2564,3.0950226244343892
2565,3.0952955367913146
2566,3.095568284594513
2567,3.095840867992767
2568,3.096113287134679
2569,3.0963855421686746
2570,3.095725466586394
2571,3.095997592536864
2572,3.0953383458646617
2573,3.095610342754059
2574,3.0958821761346558
2575,3.0961538461538463
2576,3.0954954954954954
2577,3.095767036925848
2578,3.0960384153661464
2579,3.0944527736131935
2580,3.094724220623501
2581,3.0949955049445608
2582,3.0943396226415096
2583,3.0936845255911405
2584,3.0939557151406345
2585,3.0933014354066986
2586,3.093572496263079
2587,3.093843395098625
2588,3.0931899641577063
2589,3.093460734547626
2590,3.092808116980006
2591,3.0930787589498805
2592,3.0933492394870266
2593,3.093619558735838
2594,3.0938897168405366
2595,3.0932380101280907
2596,3.0935080405002977
2597,3.0937779100922893
2598,3.094047619047619
2599,3.09431716750967
2600,3.0945865556216536
2601,3.0948557835266133
2602,3.0942050520059436
2603,3.0944741532976825
2604,3.094743094743095
2605,3.0950118764845604
2606,3.095280498664292
2607,3.0955489614243326
2608,3.094899169632266
2609,3.0951675066706197
2610,3.095435684647303
2611,3.0957037037037036
2612,3.095971563981043
2613,3.096239265620373
2614,3.0965068087625816
2615,3.096774193548387
2616,3.0952099349497337
2617,3.0954773869346734
2618,3.095744680851064
2619,3.0941836433421908
2620,3.094451003541913
2621,3.0938053097345133
2622,3.0940725449719846
2623,3.0943396226415096
2624,3.094606542882405
2625,3.0948733058338243
2626,3.095139911634757
2627,3.095406360424028
2628,3.0956726523403004
2629,3.0941176470588236
2630,3.0934744268077603
2631,3.0937408169262417
2632,3.0940070505287895
2633,3.0942731277533038
2634,3.093630760199589
2635,3.0938967136150235
2636,3.0941625110002935
2637,3.0944281524926684
2638,3.0946936382292582
2639,3.094052153530618
2640,3.093411420204978
2641,3.0936768149882905
2642,3.0939420544337137
2643,3.0942071386775893
2644,3.094472067856098
2645,3.094736842105263
2646,3.093193105463044
2647,3.0934579439252334
2648,3.0937226277372263
2649,3.0939871570344426
2650,3.094251531952145
2651,3.0945157526254374
2652,3.094779819189268
2653,3.095043731778426
2654,3.0944055944055946
2655,3.094669385377221
2656,3.094933022714036
2657,3.0951965065502183
2658,3.0954598370197903
2659,3.095723014256619
2660,3.0959860383944156
2661,3.0953488372093023
2662,3.0956117407730313
2663,3.0949753122277084
2664,3.0943396226415096
2665,3.0946024376088217
2666,3.0948651000870324
2667,3.0951276102088165
2668,3.0953899681066974
2669,3.0938586326767092
2670,3.0941210541558064
2671,3.0943833236826865
2672,3.09375
2673,3.0940121492623662
2674,3.0942741469057258
2675,3.0945359930615783
2676,3.0947976878612717
2677,3.094165222414789
2678,3.0944267975743576
2679,3.093795093795094
2680,3.0940565493364107
2681,3.094317854052495
2682,3.093686941481695
2683,3.0930567559781044
2684,3.0933179723502304
2685,3.093579038295422
2686,3.093839953943581
2687,3.0941007194244605
2688,3.094361334867664
2689,3.094621800402646
2690,3.094882116158712
2691,3.0951422822650185
2692,3.0945130709566215
2693,3.0947731188971854
2694,3.0950330175136376
2695,3.095292766934558
2696,3.095552367288379
2697,3.095811818703385
2698,3.095183486238532
2699,3.095442820292347
2700,3.0957020057306592
2701,3.0959610426811803
2702,3.0962199312714778
2703,3.09559244419004
2704,3.09585121602289
2705,3.0961098398169336
2706,3.096368315699171
2707,3.096626643796455
2708,3.096884824235496
2709,3.097142857142857
2710,3.097400742644959
2711,3.0976584808680756
2712,3.0979160719383385
2713,3.098173515981735
2714,3.0984308131241085
2715,3.098687963491158
2716,3.0989449672084404
2717,3.0983186092903963
2718,3.0985754985754985
2719,3.0988322415266305
2720,3.0990888382687927
2721,3.0993452889268434
2722,3.098719772403983
2723,3.098976109215017
2724,3.0992323002559
2725,3.099488345650938
2726,3.0997442455242967
2727,3.1
2728,3.1002556092019313
2729,3.1005110732538332
2730,3.1007663922793074
2731,3.099262620533182
2732,3.0995180039693793
2733,3.0997732426303855
2734,3.1000283366392747
2735,3.10028328611898
2736,3.1005380911922966
2737,3.10079275198188
2738,3.1010472686102464
2739,3.1013016411997736
2740,3.1006787330316743
2741,3.1009329940627652
2742,3.1011871113623517
2743,3.1014410850522744
2744,3.1016949152542375
2745,3.1019486020898053
2746,3.1022021456804065
2747,3.1024555461473327
2748,3.1018335684062057
2749,3.102086858432036
2750,3.1023400056385677
2751,3.1025930101465615
2752,3.1019718309859154
2753,3.1022247254294566
2754,3.1024774774774775
2755,3.1027300872502113
2756,3.1029825548677548
2757,3.101490019679505
2758,3.1017425519955033
2759,3.1019949423995503
2760,3.102247191011236
2761,3.102499297950014
2762,3.1018804378332865
2763,3.102132435465769
2764,3.102384291725105
2765,3.101766190075694
2766,3.1020179372197307
2767,3.1014005602240897
2768,3.1016521982637917
2769,3.1019036954087347
2770,3.102155051777218
2771,3.102406267487409
2772,3.1026573426573427
2773,3.102908277404922
2774,3.103159071847917
2775,3.102542609667505
2776,3.1027932960893856
2777,3.1004464285714284
2778,3.0998326826547684
2779,3.0992196209587513
2780,3.099470604625244
2781,3.0997214484679665
2782,3.0999721526037316
2783,3.0993598664069024
2784,3.099610461880913
2785,3.0998609179415855
2786,3.0992493744787324
2787,3.0994997220678155
2788,3.09974993053626
2789,3.1
2790,3.10024993057484
2791,3.1004997223764574
2792,3.1007493755203996
2793,3.1009988901220864
2794,3.10038824181919
2795,3.1006376490158027
2796,3.100886917960089
2797,3.1011360487669712
2798,3.100526170036001
2799,3.099916966509826
2800,3.1001660210293305
2801,3.100414937759336
2802,3.100663716814159
2803,3.10091235830799
2804,3.101160862354892
2805,3.1014092290688033
2806,3.100800883733775
2807,3.101049144119271
2808,3.101297267457908
2809,3.1006896551724137
2810,3.1000827129859387
2811,3.1003307607497246
2812,3.099724517906336
2813,3.099972459377582
2814,3.0993669143958162
2815,3.0996147495872317
2816,3.0964550700741964
2817,3.095852787695688
2818,3.096101043382757
2819,3.0963491627779303
2820,3.095747599451303
2821,3.0959956116291827
2822,3.09624348779819
2823,3.0964912280701755
2824,3.095890410958904
2825,3.096138044371405
2826,3.0963855421686746
2827,3.096632904462086
2828,3.09688013136289
2829,3.097127222982216
2830,3.097374179431072
2831,3.096774193548387
2832,3.0970210440010932
2833,3.0972677595628415
2834,3.0975143403441683
2835,3.097760786455489
2836,3.098007098007098
2837,3.097407912687585
2838,3.0976541189307145
2839,3.097900190891737
2840,3.09814612868048
2841,3.0983919324066505
2842,3.0977935167529282
2843,3.0980392156862746
2844,3.0982847808331067
2845,3.0985302123026672
2846,3.0979325353645266
2847,3.098177862387816
2848,3.0984230560087003
2849,3.098668116335961
2850,3.098913043478261
2851,3.098316132536665
2852,3.098560955742601
2853,3.0988056460369164
2854,3.0990502035278156
2855,3.0992946283233858
2856,3.0995389205315975
2857,3.0989428029276227
2858,3.0991869918699186
2859,3.0994310484963425
2860,3.0996749729144097
2861,3.099918765231519
2862,3.0993234100135316
2863,3.0995670995670994
2864,3.0998106572896944
2865,3.0992160043254935
2866,3.0994594594594593
2867,3.099702783031613
2868,3.099108830677829
2869,3.099352051835853
2870,3.099595141700405
2871,3.0998381003777657
2872,3.100080927974103
2873,3.100323624595469
2874,3.1005661903478026
2875,3.1008086253369274
2876,3.101050929668553
2877,3.101293103448276
2878,3.101535146781578
2879,3.100942126514132
2880,3.101184068891281
2881,3.101425881086898
2882,3.101667563206025
2883,3.1010752688172043
2884,3.1004836109618483
2885,3.1007252215954875
2886,3.099302200751476
2887,3.09954386906359
2888,3.0997854077253217
2889,3.100026816840976
2890,3.099437148217636
2891,3.0988481114385213
2892,3.0990894483128013
2893,3.099330655957162
2894,3.099571734475375
2895,3.0998126839710998
2896,3.0992243915485425
2897,3.0994652406417114
2898,3.0997059609730018
2899,3.099946552645644
2900,3.1001870157627573
2901,3.0987720234917244
2902,3.0981856990394876
2903,3.0984262469991997
2904,3.0986666666666665
2905,3.098906958144495
2906,3.0991471215351813
2907,3.0969116080937167
2908,3.0971519829651317
2909,3.0973922299095262
2910,3.0968085106382977
2911,3.097048657272002
2912,3.0972886762360448
2913,3.0958831341301463
2914,3.09447983014862
2915,3.0947200849031575
2916,3.0949602122015913
2917,3.0952002121453197
2918,3.0937996820349762
2919,3.094039735099338
2920,3.094279661016949
2921,3.094519459888801
2922,3.0947591318157754
2923,3.0949986768986504
2924,3.0927835051546393
2925,3.0930232558139537
2926,3.0932628797886395
2927,3.0926855030367046
2928,3.092925026399155
2929,3.0931644233306943
2930,3.0934036939313985
2931,3.09364283830124
2932,3.0938818565400843
2933,3.092490118577075
2934,3.0927291886196
2935,3.0929681327363707
2936,3.0932069510268563
2937,3.0934456435904187
2938,3.0936842105263156
2939,3.0939226519337018
2940,3.092534174553102
2941,3.092772667542707
2942,3.093011035207567
2943,3.0932492776464406
2944,3.0934873949579833
2945,3.0937253872407458
2946,3.093963254593176
2947,3.0942009971136186
2948,3.092005242463958
2949,3.092243186582809
2950,3.0924810060256744
2951,3.0927187008905186
2952,3.0921465968586386
2953,3.092384192619733
2954,3.0926216640502355
2955,3.092050209205021
2956,3.0922875816993463
2957,3.0917167494120723
2958,3.091146513449987
2959,3.0905768728791436
2960,3.0908141962421714
2961,3.0910513957735457
2962,3.0912884715701616
2963,3.0907194994786233
2964,3.090956476413865
2965,3.0903881219067464
2966,3.090625
2967,3.0900572618427904
2968,3.0902940411137134
2969,3.0889235569422775
2970,3.089160384715363
2971,3.0893970893970892
2972,3.0896336710833983
2973,3.0898701298701297
2974,3.090106465853025
2975,3.0903426791277258
2976,3.0905787697897744
2977,3.0908147379346134
2978,3.0910505836575877
2979,3.091286307053942
2980,3.091521908218823
2981,3.0909562062710547
2982,3.0911917098445594
2983,3.0906266183324704
2984,3.0908620243334197
2985,3.0902975420439844
2986,3.090532850491464
2987,3.090768037238169
2988,3.0910031023784903
2989,3.09123804600672
2990,3.0914728682170542
2991,3.0901110250451844
2992,3.090345895715023
2993,3.0905806451612903
2994,3.090815273477812
2995,3.0910497807583184
2996,3.0912841670964415
2997,3.091518432585718
2998,3.0917525773195877
2999,3.091986601391394
3000,3.0922205048943843
3001,3.09245428792171
3002,3.092687950566426
3003,3.092921492921493
3004,3.0931549150797735
3005,3.0933882171340366
3006,3.09282591925945
3007,3.09305912596401
3008,3.091703056768559
3009,3.0919363122752954
3010,3.0921694480102695
3011,3.0924024640657084
3012,3.0926353605337438
3013,3.0928681375064135
3014,3.0931007950756606
3015,3.0933333333333333
3016,3.093565752371187
3017,3.0937980522808814
3018,3.094030233153984
3019,3.0942622950819674
3020,3.09449423815621
3021,3.0939339646787816
3022,3.0941658137154553
3023,3.093606138107417
3024,3.093047034764826
3025,3.0932788142090466
3026,3.09272030651341
3027,3.0929519918283965
3028,3.0931835588460554
3029,3.0934150076569678
3030,3.09364633835162
3031,3.0930884978321855
3032,3.0933197348291688
3033,3.0927624872579003
3034,3.0922058074375953
3035,3.0916496945010183
3036,3.0918808857215576
3037,3.0921119592875317
3038,3.091556459816887
3039,3.0917874396135265
3040,3.0920183019827148
3041,3.092249047013977
3042,3.092479674796748
3043,3.092710185420371
3044,3.0929405789740985
3045,3.0916011164679014
3046,3.0894803548795946
3047,3.089711099847947
3048,3.0899417278946033
3049,3.0901722391084094
3050,3.090402633578121
3051,3.090632911392405
3052,3.090080971659919
3053,3.090311156083987
3054,3.0897597977243993
3055,3.089208996714683
3056,3.0894391106619503
3057,3.089669108360697
3058,3.0898989898989897
3059,3.0893488137304392
3060,3.0895786020691394
3061,3.089808274470232
3062,3.0900378310214376
3063,3.0902672718103883
3064,3.0904965969246283
3065,3.0899470899470898
3066,3.089398136489549
3067,3.0888497357160833
3068,3.089079013588324
3069,3.089308176100629
3070,3.08953722334004
3071,3.0897661553935127
3072,3.0899949723479136
3073,3.0902236742900224
3074,3.090452261306533
3075,3.0906807334840494
3076,3.090909090909091
3077,3.0911373336680894
3078,3.0913654618473894
3079,3.0915934755332497
3080,3.0918213748118415
3081,3.09204915976925
3082,3.091501629481073
3083,3.090954647957905
3084,3.091182364729459
3085,3.0914099674430253
3086,3.0916374561842765
3087,3.0918648310387984
3088,3.0920920920920922
3089,3.092319239429572
3090,3.0925462731365685
3091,3.0904547726136933
3092,3.0906819885086185
3093,3.090909090909091
3094,3.091136079900125
3095,3.089820359281437
3096,3.090047393364929
3097,3.0902743142144637
3098,3.0905011219147345
3099,3.090727816550349
3100,3.090954398205831
3101,3.09118086696562
3102,3.0906374501992033
3103,3.0908638287279064
3104,3.0910900945744153
3105,3.0913162478228413
3106,3.0907734394429247
3107,3.0909995027349577
3108,3.091225453641561
3109,3.091451292246521
3110,3.0916770186335403
3111,3.0919026328862396
3112,3.092128135088155
3113,3.092353525322741
3114,3.0918114143920596
3115,3.092036715455222
3116,3.0922619047619047
3117,3.0924869823952394
3118,3.0927119484382746
3119,3.092936802973978
3120,3.093161546085233
